service_date,start_time,trip_id,vehicle_id,route_id,direction_id,stop_id,parent_station,stop_sequence,move_timestamp,stop_timestamp,travel_time_seconds,dwell_time_seconds,headway_trunk_seconds,trunk_route_id,scheduled_arrival_time,scheduled_departure_time,scheduled_travel_time,scheduled_headway_trunk
20260818,29040,77154462,B-548B434C,Blue,False,70049,place-wimnl,50,1787055046,1787055145,99,33,231,Blue,29520,29520,120,240
20260818,29040,77154462,B-548B434C,Blue,False,70047,place-aport,60,1787055178,1787055231,53,44,227,Blue,29640,29640,120,240
20260818,29040,77154462,B-548B434C,Blue,False,70045,place-mvbcl,70,1787055275,1787055364,89,58,208,Blue,29760,29760,120,240
20260818,29040,77154462,B-548B434C,Blue,False,70043,place-aqucl,80,1787055422,1787055506,84,46,197,Blue,29940,29940,180,240
20260818,29040,77154462,B-548B434C,Blue,False,70041,place-state,90,1787055552,1787055581,29,51,194,Blue,30000,30000,60,240
20260818,29040,77154462,B-548B434C,Blue,False,70039,place-gover,100,1787055632,1787055663,31,68,206,Blue,30120,30120,120,240
20260818,29040,77154462,B-548B434C,Blue,False,70838,place-bomnl,110,1787055731,1787055830,99,,,Blue,30240,30240,120,240
20260818,29280,77154434,B-548B3AF1,Blue,True,70038,place-bomnl,1,1787054727,1787054824,97,,239,Blue,29280,29280,,300
20260818,29280,77154434,B-548B3AF1,Blue,True,70040,place-gover,10,1787054896,1787054912,16,52,246,Blue,29340,29340,60,300
20260818,29280,77154434,B-548B3AF1,Blue,True,70042,place-state,20,1787054964,1787054998,34,50,222,Blue,29400,29400,60,300
20260818,29280,77154434,B-548B3AF1,Blue,True,70044,place-aqucl,30,1787055048,1787055082,34,44,233,Blue,29460,29460,60,300
20260818,29280,77154434,B-548B3AF1,Blue,True,70046,place-mvbcl,40,1787055126,1787055244,118,55,238,Blue,29640,29640,180,300
20260818,29280,77154434,B-548B3AF1,Blue,True,70048,place-aport,50,1787055299,1787055393,94,49,253,Blue,29760,29760,120,300
20260818,29280,77154434,B-548B3AF1,Blue,True,70050,place-wimnl,60,1787055442,1787055505,63,40,264,Blue,29880,29880,120,300
20260818,29280,77154434,B-548B3AF1,Blue,True,70052,place-orhte,70,1787055545,1787055658,113,41,273,Blue,30000,30000,120,300
20260818,29280,77154434,B-548B3AF1,Blue,True,70054,place-sdmnl,80,1787055699,1787055788,89,44,269,Blue,30060,30060,60,300
20260818,29280,77154434,B-548B3AF1,Blue,True,70056,place-bmmnl,90,1787055832,1787055879,47,40,273,Blue,30180,30180,120,300
20260818,29280,77154434,B-548B3AF1,Blue,True,70058,place-rbmnl,100,1787055919,1787055999,80,40,288,Blue,30300,30300,120,300
20260818,29280,77154434,B-548B3AF1,Blue,True,70060,place-wondl,110,1787056039,1787056110,71,,,Blue,30420,30420,120,300
20260818,29340,77154472,B-548B434D,Blue,False,70059,place-wondl,1,1787054486,1787054729,243,,300,Blue,29340,29340,,300
20260818,29340,77154472,B-548B434D,Blue,False,70057,place-rbmnl,10,1787054948,1787054982,34,43,307,Blue,29400,29400,60,300
20260818,29340,77154472,B-548B434D,Blue,False,70055,place-bmmnl,20,1787055025,1787055094,69,42,313,Blue,29520,29520,120,300
20260818,29340,77154472,B-548B434D,Blue,False,70053,place-sdmnl,30,1787055136,1787055181,45,38,316,Blue,29580,29580,60,300
20260818,29340,77154472,B-548B434D,Blue,False,70051,place-orhte,40,1787055219,1787055311,92,47,312,Blue,29700,29700,120,300
20260818,29340,77154472,B-548B434D,Blue,False,70049,place-wimnl,50,1787055358,1787055458,100,33,313,Blue,29820,29820,120,300
20260818,29340,77154472,B-548B434D,Blue,False,70047,place-aport,60,1787055491,1787055543,52,55,323,Blue,29940,29940,120,300
20260818,29340,77154472,B-548B434D,Blue,False,70045,place-mvbcl,70,1787055598,1787055687,89,59,324,Blue,30060,30060,120,300
20260818,29340,77154472,B-548B434D,Blue,False,70043,place-aqucl,80,1787055746,1787055828,82,48,324,Blue,30240,30240,180,300
20260818,29340,77154472,B-548B434D,Blue,False,70041,place-state,90,1787055876,1787055904,28,55,327,Blue,30300,30300,60,300
20260818,29340,77154472,B-548B434D,Blue,False,70039,place-gover,100,1787055959,1787055991,32,53,313,Blue,30420,30420,120,300
20260818,29340,77154472,B-548B434D,Blue,False,70838,place-bomnl,110,1787056044,1787056076,32,,,Blue,30540,30540,120,300
20260818,29520,77154442,B-548B4338,Blue,True,70038,place-bomnl,1,1787054942,1787055028,86,,234,Blue,29520,29520,,240
20260818,29520,77154442,B-548B4338,Blue,True,70040,place-gover,10,1787055130,1787055143,13,39,218,Blue,29580,29580,60,240
20260818,29520,77154442,B-548B4338,Blue,True,70042,place-state,20,1787055182,1787055212,30,53,217,Blue,29640,29640,60,240
20260818,29520,77154442,B-548B4338,Blue,True,70044,place-aqucl,30,1787055265,1787055292,27,41,207,Blue,29700,29700,60,240
20260818,29520,77154442,B-548B4338,Blue,True,70046,place-mvbcl,40,1787055333,1787055442,109,55,198,Blue,29880,29880,180,240
20260818,29520,77154442,B-548B4338,Blue,True,70048,place-aport,50,1787055497,1787055572,75,38,168,Blue,30000,30000,120,240
20260818,29520,77154442,B-548B4338,Blue,True,70050,place-wimnl,60,1787055610,1787055668,58,32,155,Blue,30120,30120,120,240
20260818,29520,77154442,B-548B4338,Blue,True,70052,place-orhte,70,1787055700,1787055804,104,43,148,Blue,30240,30240,120,240
20260818,29520,77154442,B-548B4338,Blue,True,70054,place-sdmnl,80,1787055847,1787055946,99,38,152,Blue,30300,30300,60,240
20260818,29520,77154442,B-548B4338,Blue,True,70056,place-bmmnl,90,1787055984,1787056030,46,34,145,Blue,30420,30420,120,240
20260818,29520,77154442,B-548B4338,Blue,True,70058,place-rbmnl,100,1787056064,1787056133,69,34,128,Blue,30540,30540,120,240
20260818,29520,77154442,B-548B4338,Blue,True,70060,place-wondl,110,1787056167,1787056292,125,,,Blue,30660,30660,120,240
20260818,29580,77154478,B-548B434F,Blue,False,70059,place-wondl,1,1787054816,1787055066,250,,249,Blue,29580,29580,,240
20260818,29580,77154478,B-548B434F,Blue,False,70057,place-rbmnl,10,1787055197,1787055231,34,42,248,Blue,29640,29640,60,240
20260818,29580,77154478,B-548B434F,Blue,False,70055,place-bmmnl,20,1787055273,1787055343,70,40,247,Blue,29760,29760,120,240
20260818,29580,77154478,B-548B434F,Blue,False,70053,place-sdmnl,30,1787055383,1787055429,46,42,252,Blue,29820,29820,60,240
20260818,29580,77154478,B-548B434F,Blue,False,70051,place-orhte,40,1787055471,1787055568,97,51,261,Blue,29940,29940,120,240
20260818,29580,77154478,B-548B434F,Blue,False,70049,place-wimnl,50,1787055619,1787055723,104,37,269,Blue,30060,30060,120,240
20260818,29580,77154478,B-548B434F,Blue,False,70047,place-aport,60,1787055760,1787055822,62,52,276,Blue,30180,30180,120,240
20260818,29580,77154478,B-548B434F,Blue,False,70045,place-mvbcl,70,1787055874,1787055971,97,75,300,Blue,30300,30300,120,240
20260818,29580,77154478,B-548B434F,Blue,False,70043,place-aqucl,80,1787056046,1787056138,92,53,315,Blue,30480,30480,180,240
20260818,29580,77154478,B-548B434F,Blue,False,70041,place-state,90,1787056191,1787056218,27,52,311,Blue,30540,30540,60,240
20260818,29580,77154478,B-548B434F,Blue,False,70039,place-gover,100,1787056270,1787056301,31,56,313,Blue,30660,30660,120,240
20260818,29580,77154478,B-548B434F,Blue,False,70838,place-bomnl,110,1787056357,1787056388,31,,,Blue,30780,30780,120,240
20260818,29760,77154448,B-548B4340,Blue,True,70038,place-bomnl,1,1787055112,1787055208,96,,235,Blue,29760,29760,,240
20260818,29760,77154448,B-548B4340,Blue,True,70040,place-gover,10,1787055365,1787055379,14,39,236,Blue,29820,29820,60,240
20260818,29760,77154448,B-548B4340,Blue,True,70042,place-state,20,1787055418,1787055450,32,38,223,Blue,29880,29880,60,240
20260818,29760,77154448,B-548B4340,Blue,True,70044,place-aqucl,30,1787055488,1787055519,31,35,221,Blue,29940,29940,60,240
20260818,29760,77154448,B-548B4340,Blue,True,70046,place-mvbcl,40,1787055554,1787055661,107,42,206,Blue,30120,30120,180,240
20260818,29760,77154448,B-548B4340,Blue,True,70048,place-aport,50,1787055703,1787055780,77,40,210,Blue,30240,30240,120,240
20260818,29760,77154448,B-548B4340,Blue,True,70050,place-wimnl,60,1787055820,1787055875,55,31,206,Blue,30360,30360,120,240
20260818,29760,77154448,B-548B4340,Blue,True,70052,place-orhte,70,1787055906,1787056009,103,32,194,Blue,30480,30480,120,240
20260818,29760,77154448,B-548B4340,Blue,True,70054,place-sdmnl,80,1787056041,1787056122,81,33,171,Blue,30540,30540,60,240
20260818,29760,77154448,B-548B4340,Blue,True,70056,place-bmmnl,90,1787056155,1787056201,46,30,167,Blue,30660,30660,120,240
20260818,29760,77154448,B-548B4340,Blue,True,70058,place-rbmnl,100,1787056231,1787056307,76,36,176,Blue,30780,30780,120,240
20260818,29760,77154448,B-548B4340,Blue,True,70060,place-wondl,110,1787056343,1787056616,273,,,Blue,30900,30900,120,240
20260818,29820,77154483,B-548B4352,Blue,False,70059,place-wondl,1,1787055036,1787055287,251,,242,Blue,29820,29820,,240
20260818,29820,77154483,B-548B4352,Blue,False,70057,place-rbmnl,10,1787055439,1787055475,36,40,242,Blue,29880,29880,60,240
20260818,29820,77154483,B-548B4352,Blue,False,70055,place-bmmnl,20,1787055515,1787055584,69,36,237,Blue,30000,30000,120,240
20260818,29820,77154483,B-548B4352,Blue,False,70053,place-sdmnl,30,1787055620,1787055667,47,37,233,Blue,30060,30060,60,240
20260818,29820,77154483,B-548B4352,Blue,False,70051,place-orhte,40,1787055704,1787055801,97,54,236,Blue,30180,30180,120,240
20260818,29820,77154483,B-548B4352,Blue,False,70049,place-wimnl,50,1787055855,1787055955,100,34,229,Blue,30300,30300,120,240
20260818,29820,77154483,B-548B4352,Blue,False,70047,place-aport,60,1787055989,1787056045,56,52,223,Blue,30420,30420,120,240
20260818,29820,77154483,B-548B4352,Blue,False,70045,place-mvbcl,70,1787056097,1787056189,92,63,206,Blue,30540,30540,120,240
20260818,29820,77154483,B-548B4352,Blue,False,70043,place-aqucl,80,1787056252,1787056341,89,59,209,Blue,30720,30720,180,240
20260818,29820,77154483,B-548B4352,Blue,False,70041,place-state,90,1787056400,1787056434,34,67,231,Blue,30780,30780,60,240
20260818,29820,77154483,B-548B4352,Blue,False,70039,place-gover,100,1787056501,1787056534,33,59,236,Blue,30900,30900,120,240
20260818,29820,77154483,B-548B4352,Blue,False,70838,place-bomnl,110,1787056593,1787056626,33,,,Blue,31020,31020,120,240
20260818,30060,77154454,B-548B4343,Blue,True,70038,place-bomnl,1,1787055401,1787055494,93,,345,Blue,30060,30060,,300
20260818,30060,77154454,B-548B4343,Blue,True,70040,place-gover,10,1787055710,1787055725,15,40,347,Blue,30120,30120,60,300
20260818,30060,77154454,B-548B4343,Blue,True,70042,place-state,20,1787055765,1787055796,31,42,350,Blue,30180,30180,60,300
20260818,30060,77154454,B-548B4343,Blue,True,70044,place-aqucl,30,1787055838,1787055869,31,38,353,Blue,30240,30240,60,300
20260818,30060,77154454,B-548B4343,Blue,True,70046,place-mvbcl,40,1787055907,1787056013,106,44,354,Blue,30420,30420,180,300
20260818,30060,77154454,B-548B4343,Blue,True,70048,place-aport,50,1787056057,1787056132,75,42,354,Blue,30540,30540,120,300
20260818,30060,77154454,B-548B4343,Blue,True,70050,place-wimnl,60,1787056174,1787056234,60,35,363,Blue,30660,30660,120,300
20260818,30060,77154454,B-548B4343,Blue,True,70052,place-orhte,70,1787056269,1787056372,103,43,374,Blue,30780,30780,120,300
20260818,30060,77154454,B-548B4343,Blue,True,70054,place-sdmnl,80,1787056415,1787056523,108,38,406,Blue,30840,30840,60,300
20260818,30060,77154454,B-548B4343,Blue,True,70056,place-bmmnl,90,1787056561,1787056608,47,32,409,Blue,30960,30960,120,300
20260818,30060,77154454,B-548B4343,Blue,True,70058,place-rbmnl,100,1787056640,1787056711,71,31,399,Blue,31080,31080,120,300
20260818,30060,77154454,B-548B4343,Blue,True,70060,place-wondl,110,1787056742,1787056807,65,,,Blue,31200,31200,120,300
20260818,30120,77154489,B-548B4359,Blue,False,70059,place-wondl,1,1787055379,1787055656,277,,303,Blue,30120,30120,,300
20260818,30120,77154489,B-548B4359,Blue,False,70057,place-rbmnl,10,1787055742,1787055777,35,50,312,Blue,30180,30180,60,300
20260818,30120,77154489,B-548B4359,Blue,False,70055,place-bmmnl,20,1787055827,1787055897,70,53,330,Blue,30300,30300,120,300
20260818,30120,77154489,B-548B4359,Blue,False,70053,place-sdmnl,30,1787055950,1787055996,46,45,337,Blue,30360,30360,60,300
20260818,30120,77154489,B-548B4359,Blue,False,70051,place-orhte,40,1787056041,1787056156,115,54,355,Blue,30480,30480,120,300
20260818,30120,77154489,B-548B4359,Blue,False,70049,place-wimnl,50,1787056210,1787056311,101,41,363,Blue,30600,30600,120,300
20260818,30120,77154489,B-548B4359,Blue,False,70047,place-aport,60,1787056352,1787056408,56,55,366,Blue,30720,30720,120,300
20260818,30120,77154489,B-548B4359,Blue,False,70045,place-mvbcl,70,1787056463,1787056565,102,80,393,Blue,30840,30840,120,300
20260818,30120,77154489,B-548B4359,Blue,False,70043,place-aqucl,80,1787056645,1787056732,87,57,389,Blue,31020,31020,180,300
20260818,30120,77154489,B-548B4359,Blue,False,70041,place-state,90,1787056789,1787056820,31,66,385,Blue,31080,31080,60,300
20260818,30120,77154489,B-548B4359,Blue,False,70039,place-gover,100,1787056886,1787056922,36,67,396,Blue,31200,31200,120,300
20260818,30120,77154489,B-548B4359,Blue,False,70838,place-bomnl,110,1787056989,1787057025,36,,,Blue,31320,31320,120,300
20260818,30300,77154460,B-548B4346,Blue,True,70038,place-bomnl,1,1787055676,1787055822,146,,209,Blue,30300,30300,,240
20260818,30300,77154460,B-548B4346,Blue,True,70040,place-gover,10,1787055919,1787055940,21,48,223,Blue,30360,30360,60,240
20260818,30300,77154460,B-548B4346,Blue,True,70042,place-state,20,1787055988,1787056025,37,44,231,Blue,30420,30420,60,240
20260818,30300,77154460,B-548B4346,Blue,True,70044,place-aqucl,30,1787056069,1787056100,31,38,231,Blue,30480,30480,60,240
20260818,30300,77154460,B-548B4346,Blue,True,70046,place-mvbcl,40,1787056138,1787056244,106,43,230,Blue,30660,30660,180,240
20260818,30300,77154460,B-548B4346,Blue,True,70048,place-aport,50,1787056287,1787056374,87,75,275,Blue,30780,30780,120,240
20260818,30300,77154460,B-548B4346,Blue,True,70050,place-wimnl,60,1787056449,1787056505,56,29,265,Blue,30900,30900,120,240
20260818,30300,77154460,B-548B4346,Blue,True,70052,place-orhte,70,1787056534,1787056641,107,31,257,Blue,31020,31020,120,240
20260818,30300,77154460,B-548B4346,Blue,True,70054,place-sdmnl,80,1787056672,1787056748,76,30,217,Blue,31080,31080,60,240
20260818,30300,77154460,B-548B4346,Blue,True,70056,place-bmmnl,90,1787056778,1787056824,46,31,215,Blue,31200,31200,120,240
20260818,30300,77154460,B-548B4346,Blue,True,70058,place-rbmnl,100,1787056855,1787056933,78,29,220,Blue,31320,31320,120,240
20260818,30300,77154460,B-548B4346,Blue,True,70060,place-wondl,110,1787056962,1787057047,85,,,Blue,31440,31440,120,240
20260818,30360,77154494,B-548B435B,Blue,False,70059,place-wondl,1,1787055648,1787055931,283,,250,Blue,30360,30360,,240
20260818,30360,77154494,B-548B435B,Blue,False,70057,place-rbmnl,10,1787055992,1787056028,36,44,245,Blue,30420,30420,60,240
20260818,30360,77154494,B-548B435B,Blue,False,70055,place-bmmnl,20,1787056072,1787056143,71,49,242,Blue,30540,30540,120,240
20260818,30360,77154494,B-548B435B,Blue,False,70053,place-sdmnl,30,1787056192,1787056239,47,49,247,Blue,30600,30600,60,240
20260818,30360,77154494,B-548B435B,Blue,False,70051,place-orhte,40,1787056288,1787056391,103,51,232,Blue,30720,30720,120,240
20260818,30360,77154494,B-548B435B,Blue,False,70049,place-wimnl,50,1787056442,1787056548,106,45,241,Blue,30840,30840,120,240
20260818,30360,77154494,B-548B435B,Blue,False,70047,place-aport,60,1787056593,1787056653,60,64,254,Blue,30960,30960,120,240
20260818,30360,77154494,B-548B435B,Blue,False,70045,place-mvbcl,70,1787056717,1787056819,102,120,294,Blue,31080,31080,120,240
20260818,30360,77154494,B-548B435B,Blue,False,70043,place-aqucl,80,1787056939,1787057030,91,56,297,Blue,31260,31260,180,240
20260818,30360,77154494,B-548B435B,Blue,False,70041,place-state,90,1787057086,1787057117,31,62,293,Blue,31320,31320,60,240
20260818,30360,77154494,B-548B435B,Blue,False,70039,place-gover,100,1787057179,1787057212,33,62,285,Blue,31440,31440,120,240
20260818,30360,77154494,B-548B435B,Blue,False,70838,place-bomnl,110,1787057274,1787057310,36,,,Blue,31560,31560,120,240
20260818,30540,77154466,B-548B434C,Blue,True,70038,place-bomnl,1,1787055914,1787056003,89,,229,Blue,30540,30540,,240
20260818,30540,77154466,B-548B434C,Blue,True,70040,place-gover,10,1787056148,1787056162,14,47,221,Blue,30600,30600,60,240
20260818,30540,77154466,B-548B434C,Blue,True,70042,place-state,20,1787056209,1787056242,33,46,219,Blue,30660,30660,60,240
20260818,30540,77154466,B-548B434C,Blue,True,70044,place-aqucl,30,1787056288,1787056314,26,35,211,Blue,30720,30720,60,240
20260818,30540,77154466,B-548B434C,Blue,True,70046,place-mvbcl,40,1787056349,1787056452,103,47,212,Blue,30900,30900,180,240
20260818,30540,77154466,B-548B434C,Blue,True,70048,place-aport,50,1787056499,1787056572,73,38,161,Blue,31020,31020,120,240
20260818,30540,77154466,B-548B434C,Blue,True,70050,place-wimnl,60,1787056610,1787056662,52,36,164,Blue,31140,31140,120,240
20260818,30540,77154466,B-548B434C,Blue,True,70052,place-orhte,70,1787056698,1787056801,103,34,163,Blue,31260,31260,120,240
20260818,30540,77154466,B-548B434C,Blue,True,70054,place-sdmnl,80,1787056835,1787056927,92,36,185,Blue,31320,31320,60,240
20260818,30540,77154466,B-548B434C,Blue,True,70056,place-bmmnl,90,1787056963,1787057009,46,32,186,Blue,31440,31440,120,240
20260818,30540,77154466,B-548B434C,Blue,True,70058,place-rbmnl,100,1787057041,1787057110,69,39,187,Blue,31560,31560,120,240
20260818,30540,77154466,B-548B434C,Blue,True,70060,place-wondl,110,1787057149,1787057213,64,,,Blue,31680,31680,120,240
20260818,30600,77154501,B-548B406D,Blue,False,70059,place-wondl,1,1787055979,1787056221,242,,277,Blue,30600,30600,,240
20260818,30600,77154501,B-548B406D,Blue,False,70057,place-rbmnl,10,1787056269,1787056303,34,39,270,Blue,30660,30660,60,240
20260818,30600,77154501,B-548B406D,Blue,False,70055,place-bmmnl,20,1787056342,1787056411,69,42,261,Blue,30780,30780,120,240
20260818,30600,77154501,B-548B406D,Blue,False,70053,place-sdmnl,30,1787056453,1787056499,46,55,266,Blue,30840,30840,60,240
20260818,30600,77154501,B-548B406D,Blue,False,70051,place-orhte,40,1787056554,1787056648,94,46,252,Blue,30960,30960,120,240
20260818,30600,77154501,B-548B406D,Blue,False,70049,place-wimnl,50,1787056694,1787056797,103,37,241,Blue,31080,31080,120,240
20260818,30600,77154501,B-548B406D,Blue,False,70047,place-aport,60,1787056834,1787056887,53,53,223,Blue,31200,31200,120,240
20260818,30600,77154501,B-548B406D,Blue,False,70045,place-mvbcl,70,1787056940,1787057045,105,61,167,Blue,31320,31320,120,240
20260818,30600,77154501,B-548B406D,Blue,False,70043,place-aqucl,80,1787057106,1787057194,88,49,157,Blue,31500,31500,180,240
20260818,30600,77154501,B-548B406D,Blue,False,70041,place-state,90,1787057243,1787057272,29,60,153,Blue,31560,31560,60,240
20260818,30600,77154501,B-548B406D,Blue,False,70039,place-gover,100,1787057332,1787057366,34,55,147,Blue,31680,31680,120,240
20260818,30600,77154501,B-548B406D,Blue,False,70838,place-bomnl,110,1787057421,1787057575,154,,,Blue,31800,31800,120,240
20260818,30840,77154469,B-548B434D,Blue,True,70038,place-bomnl,1,1787056245,1787056328,83,,298,Blue,30840,30840,,300
20260818,30840,77154469,B-548B434D,Blue,True,70040,place-gover,10,1787056446,1787056460,14,41,292,Blue,30900,30900,60,300
20260818,30840,77154469,B-548B434D,Blue,True,70042,place-state,20,1787056501,1787056531,30,40,283,Blue,30960,30960,60,300
20260818,30840,77154469,B-548B434D,Blue,True,70044,place-aqucl,30,1787056571,1787056596,25,40,287,Blue,31020,31020,60,300
20260818,30840,77154469,B-548B434D,Blue,True,70046,place-mvbcl,40,1787056636,1787056739,103,45,285,Blue,31200,31200,180,300
20260818,30840,77154469,B-548B434D,Blue,True,70048,place-aport,50,1787056784,1787056853,69,37,280,Blue,31320,31320,120,300
20260818,30840,77154469,B-548B434D,Blue,True,70050,place-wimnl,60,1787056890,1787056942,52,33,277,Blue,31440,31440,120,300
20260818,30840,77154469,B-548B434D,Blue,True,70052,place-orhte,70,1787056975,1787057080,105,30,275,Blue,31560,31560,120,300
20260818,30840,77154469,B-548B434D,Blue,True,70054,place-sdmnl,80,1787057110,1787057191,81,34,262,Blue,31620,31620,60,300
20260818,30840,77154469,B-548B434D,Blue,True,70056,place-bmmnl,90,1787057225,1787057271,46,31,261,Blue,31740,31740,120,300
20260818,30840,77154469,B-548B434D,Blue,True,70058,place-rbmnl,100,1787057302,1787057373,71,30,254,Blue,31860,31860,120,300
20260818,30840,77154469,B-548B434D,Blue,True,70060,place-wondl,110,1787057403,1787057468,65,,,Blue,31980,31980,120,300
20260818,30900,77154435,B-548B3AF1,Blue,False,70059,place-wondl,1,1787056198,1787056480,282,,264,Blue,30900,30900,,300
20260818,30900,77154435,B-548B3AF1,Blue,False,70057,place-rbmnl,10,1787056533,1787056571,38,49,278,Blue,30960,30960,60,300
20260818,30900,77154435,B-548B3AF1,Blue,False,70055,place-bmmnl,20,1787056620,1787056692,72,44,283,Blue,31080,31080,120,300
20260818,30900,77154435,B-548B3AF1,Blue,False,70053,place-sdmnl,30,1787056736,1787056783,47,43,272,Blue,31140,31140,60,300
20260818,30900,77154435,B-548B3AF1,Blue,False,70051,place-orhte,40,1787056826,1787056918,92,48,272,Blue,31260,31260,120,300
20260818,30900,77154435,B-548B3AF1,Blue,False,70049,place-wimnl,50,1787056966,1787057070,104,41,277,Blue,31380,31380,120,300
20260818,30900,77154435,B-548B3AF1,Blue,False,70047,place-aport,60,1787057111,1787057172,61,59,291,Blue,31500,31500,120,300
20260818,30900,77154435,B-548B3AF1,Blue,False,70045,place-mvbcl,70,1787057231,1787057354,123,74,322,Blue,31620,31620,120,300
20260818,30900,77154435,B-548B3AF1,Blue,False,70043,place-aqucl,80,1787057428,1787057530,102,59,346,Blue,31800,31800,180,300
20260818,30900,77154435,B-548B3AF1,Blue,False,70041,place-state,90,1787057589,1787057621,32,56,345,Blue,31860,31860,60,300
20260818,30900,77154435,B-548B3AF1,Blue,False,70039,place-gover,100,1787057677,1787057714,37,72,365,Blue,31980,31980,120,300
20260818,30900,77154435,B-548B3AF1,Blue,False,70838,place-bomnl,110,1787057786,1787057848,62,,,Blue,32100,32100,120,300
20260818,31080,77154475,B-548B434F,Blue,True,70038,place-bomnl,1,1787056465,1787056549,84,,247,Blue,31080,31080,,240
20260818,31080,77154475,B-548B434F,Blue,True,70040,place-gover,10,1787056693,1787056713,20,56,268,Blue,31140,31140,60,240
20260818,31080,77154475,B-548B434F,Blue,True,70042,place-state,20,1787056769,1787056808,39,47,284,Blue,31200,31200,60,240
20260818,31080,77154475,B-548B434F,Blue,True,70044,place-aqucl,30,1787056855,1787056885,30,39,288,Blue,31260,31260,60,240
20260818,31080,77154475,B-548B434F,Blue,True,70046,place-mvbcl,40,1787056924,1787057033,109,57,306,Blue,31440,31440,180,240
20260818,31080,77154475,B-548B434F,Blue,True,70048,place-aport,50,1787057090,1787057178,88,39,327,Blue,31560,31560,120,240
20260818,31080,77154475,B-548B434F,Blue,True,70050,place-wimnl,60,1787057217,1787057278,61,38,341,Blue,31680,31680,120,240
20260818,31080,77154475,B-548B434F,Blue,True,70052,place-orhte,70,1787057316,1787057426,110,36,352,Blue,31800,31800,120,240
20260818,31080,77154475,B-548B434F,Blue,True,70054,place-sdmnl,80,1787057462,1787057556,94,37,368,Blue,31860,31860,60,240
20260818,31080,77154475,B-548B434F,Blue,True,70056,place-bmmnl,90,1787057593,1787057640,47,36,374,Blue,31980,31980,120,240
20260818,31080,77154475,B-548B434F,Blue,True,70058,place-rbmnl,100,1787057676,1787057751,75,45,393,Blue,32100,32100,120,240
20260818,31080,77154475,B-548B434F,Blue,True,70060,place-wondl,110,1787057796,1787057869,73,,,Blue,32220,32220,120,240
20260818,31140,77154724,B-548B4338,Blue,False,70059,place-wondl,1,1787056515,1787056821,306,,339,Blue,31140,31140,,240
20260818,31140,77154724,B-548B4338,Blue,False,70057,place-rbmnl,10,1787056872,1787056906,34,35,321,Blue,31200,31200,60,240
20260818,31140,77154724,B-548B4338,Blue,False,70055,place-bmmnl,20,1787056941,1787057009,68,37,310,Blue,31320,31320,120,240
20260818,31140,77154724,B-548B4338,Blue,False,70053,place-sdmnl,30,1787057046,1787057091,45,34,299,Blue,31380,31380,60,240
20260818,31140,77154724,B-548B4338,Blue,False,70051,place-orhte,40,1787057125,1787057216,91,49,299,Blue,31500,31500,120,240
20260818,31140,77154724,B-548B4338,Blue,False,70049,place-wimnl,50,1787057265,1787057366,101,38,293,Blue,31620,31620,120,240
20260818,31140,77154724,B-548B4338,Blue,False,70047,place-aport,60,1787057404,1787057464,60,43,276,Blue,31740,31740,120,240
20260818,31140,77154724,B-548B4338,Blue,False,70045,place-mvbcl,70,1787057507,1787057597,90,62,231,Blue,31860,31860,120,240
20260818,31140,77154724,B-548B4338,Blue,False,70043,place-aqucl,80,1787057659,1787057758,99,48,217,Blue,32040,32040,180,240
20260818,31140,77154724,B-548B4338,Blue,False,70041,place-state,90,1787057806,1787057834,28,55,212,Blue,32100,32100,60,240
20260818,31140,77154724,B-548B4338,Blue,False,70039,place-gover,100,1787057889,1787057930,41,80,224,Blue,32220,32220,120,240
20260818,31320,77154484,B-548B4352,Blue,True,70038,place-bomnl,1,1787056703,1787056787,84,,247,Blue,31320,31320,,240
20260818,31320,77154484,B-548B4352,Blue,True,70040,place-gover,10,1787056940,1787056956,16,46,233,Blue,31380,31380,60,240
20260818,31320,77154484,B-548B4352,Blue,True,70042,place-state,20,1787057002,1787057038,36,46,229,Blue,31440,31440,60,240
20260818,31320,77154484,B-548B4352,Blue,True,70044,place-aqucl,30,1787057084,1787057116,32,40,232,Blue,31500,31500,60,240
20260818,31320,77154484,B-548B4352,Blue,True,70046,place-mvbcl,40,1787057156,1787057264,108,86,260,Blue,31680,31680,180,240
20260818,31320,77154484,B-548B4352,Blue,True,70048,place-aport,50,1787057350,1787057426,76,41,250,Blue,31800,31800,120,240
20260818,31320,77154484,B-548B4352,Blue,True,70050,place-wimnl,60,1787057467,1787057520,53,35,239,Blue,31920,31920,120,240
20260818,31320,77154484,B-548B4352,Blue,True,70052,place-orhte,70,1787057555,1787057660,105,35,233,Blue,32040,32040,120,240
20260818,31320,77154484,B-548B4352,Blue,True,70054,place-sdmnl,80,1787057695,1787057792,97,40,239,Blue,32100,32100,60,240
20260818,31320,77154484,B-548B4352,Blue,True,70056,place-bmmnl,90,1787057832,1787057879,47,39,242,Blue,32220,32220,120,240
20260818,31320,77154484,B-548B4352,Blue,True,70058,place-rbmnl,100,1787057918,1787057989,71,38,231,Blue,32340,32340,120,240
20260818,31380,77154726,B-548B4340,Blue,False,70059,place-wondl,1,1787056684,1787057011,327,,184,Blue,31380,31380,,240
20260818,31380,77154726,B-548B4340,Blue,False,70057,place-rbmnl,10,1787057056,1787057090,34,36,185,Blue,31440,31440,60,240
